,parent_fen,child_fen,move,parent_score,child_score,difference
592,8/4k3/6P1/3pPK2/8/3r1p2/5R2/8 b - - 0 74,8/4k3/6P1/4PK2/3p4/3r1p2/5R2/8 w - - 0 75,d5d4,-0.51389,-0.63472,0.12082999999999999
594,3r2k1/5ppp/1p6/2p5/8/4P2P/PP3PP1/R5K1 w - - 0 31,3r2k1/5ppp/1p6/2p5/P7/4P2P/1P3PP1/R5K1 b - - 0 31,a2a4,0.22223,0.34304,0.12081
595,8/2p5/1pPpP1k1/3P3p/3N4/n7/5K2/8 w - - 2 105,8/2p5/1pPpP1k1/3P3p/3N4/n7/4K3/8 b - - 3 105,f2e2,-0.30059,-0.42137,0.12078
596,3r4/6pk/7p/pR1pPp2/P1pQ1PP1/q3P1KP/8/8 w - - 5 45,3r4/6pk/7p/p2pPp2/P1pQ1PP1/q3P1KP/8/1R6 b - - 6 45,b5b1,0.30096,0.18022,0.12074000000000001
597,4rk2/4Np2/p2p1Q1p/3P2p1/2p5/2Pb1K1P/Pr6/8 w - - 4 41,4rk2/4Np2/p2Q3p/3P2p1/2p5/2Pb1K1P/Pr6/8 b - - 0 41,f6d6,-0.64134,-0.76207,0.12073
598,6k1/R6R/1r2p1pp/3Pq3/2p5/4P3/1p4PP/3Q2K1 w - - 3 38,6k1/R5R1/1r2p1pp/3Pq3/2p5/4P3/1p4PP/3Q2K1 b - - 4 38,h7g7,0.33919,0.21852,0.12067
599,5k2/R5p1/1r3nP1/p4P2/1p5K/8/8/B7 w - - 4 56,5k2/R5p1/1r3nP1/p4PK1/1p6/8/8/B7 b - - 5 56,h4g5,0.32107,0.20049,0.12058000000000002
600,3r3r/4np2/ppk1pN2/3pP3/P4P1p/2PK4/2P3P1/1R5R w - - 6 35,3r3r/4np2/ppk1pN2/3pP3/P4P1p/2PK3R/2P3P1/1R6 b - - 7 35,h1h3,-0.40327,-0.52375,0.12048000000000003
601,6k1/2q4p/6p1/pQp1r3/2Pp4/P4PP1/3RPK2/8 b - - 1 36,6k1/2q4p/6p1/pQp4r/2Pp4/P4PP1/3RPK2/8 w - - 2 37,e5h5,0.0614,-0.05907,0.12047
603,8/8/1r4P1/8/8/R2k3P/2p2PK1/8 b - - 4 50,8/8/1r4P1/8/3k4/R6P/2p2PK1/8 w - - 5 51,d3d4,0.45841,0.33795,0.12046000000000001
602,8/4k2K/2p1pp2/1p2p3/1n2P2P/1rb2NN1/4RPP1/8 b - - 3 37,8/5k1K/2p1pp2/1p2p3/1n2P2P/1rb2NN1/4RPP1/8 w - - 4 38,e7f7,0.20307,0.08267,0.12040000000000001
605,8/1pp1k2p/p3p2b/2P5/PP6/N4RP1/6KP/r7 b - - 0 36,8/1pp1k2p/p6b/2P1p3/PP6/N4RP1/6KP/r7 w - - 0 37,e6e5,0.77291,0.65257,0.12034
604,8/p1p2p2/1p1p1pkp/3P1b2/2PNrP2/2P3P1/P4K1P/2R5 w - - 0 27,8/p1p2p2/1p1p1pkp/3P1b2/2PNrP2/2P3P1/P4K1P/6R1 b - - 1 27,c1g1,0.11005,-0.01021,0.12025999999999999
607,3r4/1b6/p2k4/1p1P1pp1/8/P5K1/BP4P1/2R5 w - - 13 42,3r4/1b6/p2k4/1p1P1pp1/8/P5K1/BP4P1/7R b - - 14 42,c1h1,-0.27301,-0.39325,0.12024000000000001
606,7k/p4Q2/1p2P1p1/3p3p/3P1p1P/1P6/P4nPK/2r5 w - - 1 45,7k/p7/1p2PQp1/3p3p/3P1p1P/1P6/P4nPK/2r5 b - - 2 45,f7f6,0.42888,0.30872,0.12015999999999999
608,7R/2r2p2/3np3/2p5/2P2k1p/3B4/2PK1P2/8 b - - 5 36,7R/2r2p2/3np3/2p5/2P4p/3B1k2/2PK1P2/8 w - - 6 37,f4f3,0.51362,0.3936,0.12001999999999996
610,8/1bR2pkp/1P2P1p1/6P1/r7/p3p1K1/1r2N2P/4R3 b - - 2 32,8/2R2pkp/1P2P1p1/3b2P1/r7/p3p1K1/1r2N2P/4R3 w - - 3 33,b7d5,-0.52165,-0.64166,0.12001000000000006
611,8/8/8/4kp1p/2B3p1/6bP/3K4/8 b - - 1 53,8/8/8/4kp1p/2B3pb/7P/3K4/8 w - - 2 54,g3h4,0.57868,0.45867,0.12000999999999995
609,7k/8/4B3/pp6/5PPP/7K/Pr6/8 b - - 0 37,7k/8/4B3/1p6/p4PPP/7K/Pr6/8 w - - 0 38,a5a4,0.38463,0.26465,0.11998000000000003
612,2R5/5ppk/2p4p/2Pp4/3P4/5PPP/r7/5K2 b - - 1 36,2R5/5ppk/2p4p/2Pp4/r2P4/5PPP/8/5K2 w - - 2 37,a2a4,-0.23361,-0.35358,0.11997
614,8/8/3k2Bp/p1r5/6p1/P1n2n2/6KP/B4R2 w - - 1 43,8/8/3k2Bp/p1r5/6p1/P1n2nK1/7P/B4R2 b - - 2 43,g2g3,-0.15267,-0.27252,0.11984999999999998
613,3r1k2/1R3pp1/2p4p/r1P1P3/5P2/p2p2P1/P5KP/2R5 w - - 0 45,3r1k2/5pp1/2p4p/r1P1P3/5P2/pR1p2P1/P5KP/2R5 b - - 1 45,b7b3,-0.67905,-0.79885,0.1197999999999999
616,2k5/p1p2p2/1p6/3Pr1p1/2P1Ppb1/1P1B4/2P2KP1/4R3 b - - 0 28,2k5/p1p5/1p6/3Prpp1/2P1Ppb1/1P1B4/2P2KP1/4R3 w - - 0 29,f7f5,-0.01459,-0.13428,0.11969
615,8/8/5K1p/2k2P1B/6P1/r7/P7/8 b - - 0 54,8/8/5K1p/5P1B/3k2P1/r7/P7/8 w - - 1 55,c5d4,-0.34757,-0.4671,0.11953000000000003
617,8/6R1/P7/1P5k/4K2p/r3b3/8/8 w - - 6 55,6R1/8/P7/1P5k/4K2p/r3b3/8/8 b - - 7 55,g7g8,-0.67644,-0.79597,0.11952999999999991
618,8/kp6/3p4/P1p2Q2/4P3/2q3pB/6K1/8 b - - 1 42,8/kp6/3p4/q1p2Q2/4P3/6pB/6K1/8 w - - 0 43,c3a5,-0.10728,-0.22672,0.11944
619,8/n2k1pp1/6p1/3pP3/pP3KPP/P7/8/B7 w - - 19 56,8/n2k1pp1/4P1p1/3p4/pP3KPP/P7/8/B7 b - - 0 56,e5e6,-0.082,-0.20144,0.11944
620,6k1/7p/P1p2qp1/2pp4/1r6/1P2p1QP/2P3P1/4R2K b - - 3 35,6k1/7p/P1p2qp1/2pp4/4r3/1P2p1QP/2P3P1/4R2K w - - 4 36,b4e4,-0.65918,-0.77857,0.11939
621,2R5/Qp1rkp1p/4pp2/8/4P3/6P1/P4PKP/3q4 b - - 1 30,2R5/Qp1rkp1p/4pp2/8/4P3/3q2P1/P4PKP/8 w - - 2 31,d1d3,-0.28801,-0.40738,0.11937000000000003
622,2r5/3n4/1P6/pK2kp2/2B1p2P/8/P7/1R6 w - - 7 57,2r5/3n4/1P6/pK2kp2/4p2P/1B6/P7/1R6 b - - 8 57,c4b3,-0.62131,-0.74059,0.11927999999999994
623,2k5/pr4p1/3p3p/PRpPp3/2P1P3/2P1K3/6PP/8 b - - 2 36,2k5/pr6/3p2pp/PRpPp3/2P1P3/2P1K3/6PP/8 w - - 0 37,g7g6,-0.31842,-0.43768,0.11926000000000003
624,2k2r2/1p1b1p2/p1p1rN2/3pR1P1/3P1P2/2P5/2PK4/7R w - - 2 30,2k2r2/1p1b1p2/p1p1rN1R/3pR1P1/3P1P2/2P5/2PK4/8 b - - 3 30,h1h6,0.67259,0.55336,0.11923000000000006
626,2r5/1p6/4p1k1/3b4/4p2P/4P3/PP2B3/1K5R w - - 1 29,2r5/1p6/4p1k1/3b4/4p2P/1P2P3/P3B3/1K5R b - - 0 29,b2b3,0.76836,0.64923,0.11913000000000007
625,8/8/1pb3Bp/6p1/3Kp3/1k2P1P1/4P2P/8 w - - 4 47,8/8/1pb4p/5Bp1/3Kp3/1k2P1P1/4P2P/8 b - - 5 47,g6f5,-0.43794,-0.55702,0.11907999999999996
627,3q4/pp3k1p/n2Bp3/P2pPp2/1P1P1P2/7Q/7P/7K b - - 6 39,3q4/pp4kp/n2Bp3/P2pPp2/1P1P1P2/7Q/7P/7K w - - 7 40,f7g7,-0.53245,-0.65136,0.11891000000000007
628,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B1K1/8 w - - 3 43,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B3/5K2 b - - 4 43,g2f1,0.39716,0.27826,0.1189
629,8/p5p1/3kn1P1/5p2/2pq1P2/8/P6K/4QR2 b - - 1 61,8/p5p1/3kn1P1/5p2/3q1P2/2p5/P6K/4QR2 w - - 0 62,c4c3,0.02934,-0.08952,0.11886000000000001
630,8/7p/1nN3pk/2p1Q3/5P2/1q6/1P4PP/6K1 w - - 3 33,8/7p/1nN3pk/2p1Q3/5P2/1q5P/1P4P1/6K1 b - - 0 33,h2h3,0.70806,0.58934,0.11872000000000005
631,7k/pb2r2p/1p4p1/2r5/3R3P/3B4/PP1K4/5R2 w - - 1 28,7k/pb2r2p/1p4p1/2r5/3R3P/3B4/PP1K4/4R3 b - - 2 28,f1e1,-0.56831,-0.68698,0.11867000000000005
632,6r1/pp4r1/2pR4/2P1kp2/1P2p2P/4P1P1/P4K2/6R1 w - - 1 38,6r1/pp4r1/2pR4/2P1kp2/PP2p2P/4P1P1/5K2/6R1 b - - 0 38,a2a4,0.42018,0.5388,0.11861999999999995
633,8/5Qpk/8/1n1p4/3P4/qpp2P1P/6P1/3R3K b - - 0 43,8/5Qpk/q7/1n1p4/3P4/1pp2P1P/6P1/3R3K w - - 1 44,a3a6,0.29584,0.17727,0.11856999999999998
635,8/6pp/bp1N4/8/pP2P3/Pk2P1PP/6K1/8 b - - 4 47,8/6pp/1p1N4/8/pP2P3/Pk2P1PP/4b1K1/8 w - - 5 48,a6e2,0.56693,0.44837,0.11856000000000005
634,3r1k2/5p2/1pp4p/p3PPp1/P1Pp2Pn/6K1/1P1R1N1P/8 b - - 5 32,4rk2/5p2/1pp4p/p3PPp1/P1Pp2Pn/6K1/1P1R1N1P/8 w - - 6 33,d8e8,-0.56066,-0.67913,0.11846999999999996
636,3k4/8/2KP1r2/P5pp/2B2p2/1P2p3/6PP/8 b - - 0 51,2k5/8/2KP1r2/P5pp/2B2p2/1P2p3/6PP/8 w - - 1 52,d8c8,-0.5658,-0.68424,0.11843999999999999
639,5nk1/1p3pp1/7p/p3N3/P1Q1P2P/6PK/1P3q2/8 w - - 4 39,5nk1/1p3pp1/7p/p3N3/P3P2P/1Q4PK/1P3q2/8 b - - 5 39,c4b3,-0.22481,-0.34313,0.11831999999999998
637,8/5pkp/1P4p1/2pQ1r2/2Pp1q2/3P3K/1R4B1/8 b - - 11 42,8/5pkp/1P4p1/2pQ1r2/2Pp4/3Pq2K/1R4B1/8 w - - 12 43,f4e3,0.55167,0.43337,0.11830000000000002
641,8/4q2k/3N2pp/2QP4/2P2Pb1/1P6/P5K1/8 w - - 1 60,8/4q2k/3N2pp/2QP4/1PP2Pb1/8/P5K1/8 b - - 0 60,b3b4,0.48538,0.36709,0.11828999999999995
638,7k/2rb2rp/1ppR4/2p2P1B/2P1p2P/P3N3/1P3P1K/8 w - - 1 43,7k/2rb2rp/1ppR4/2p2P1B/P1P1p2P/4N3/1P3P1K/8 b - - 0 43,a3a4,0.46889,0.35063,0.11825999999999998
640,1kr5/8/pp6/3K2R1/P1pP4/2P5/8/8 w - - 0 60,1kr5/8/pp6/3KR3/P1pP4/2P5/8/8 b - - 1 60,g5e5,0.63624,0.51818,0.11806000000000005
643,8/8/5b2/1p1k2p1/1P1p4/8/r2B1PP1/2R2K2 w - - 4 40,8/8/5b2/1p1k2B1/1P1p4/8/r4PP1/2R2K2 b - - 0 40,d2g5,-0.17765,-0.29566,0.11800999999999998
642,6k1/5pp1/1P2r2p/n2p4/8/2p1B3/5PPP/5RK1 b - - 0 32,6k1/5pp1/1P5p/n2p4/4r3/2p1B3/5PPP/5RK1 w - - 1 33,e6e4,0.75708,0.63909,0.11798999999999993
645,2r3k1/5p1p/p3pp2/1p6/8/1R6/PPr2PPP/3R1K2 b - - 3 25,6k1/5p1p/p3pp2/1pr5/8/1R6/PPr2PPP/3R1K2 w - - 4 26,c8c5,0.71972,0.6018,0.11792000000000002
644,8/6pp/4k3/2P5/1PK1b3/4P3/7P/8 b - - 0 34,8/7p/4k3/2P3p1/1PK1b3/4P3/7P/8 w - - 0 35,g7g5,0.80722,0.68937,0.11785000000000001
646,4k2r/4b1pp/p3Q3/1b2P3/8/P7/6PP/7K w k - 4 33,4k2r/4b1pp/p3Q3/1b2P3/P7/8/6PP/7K b k - 0 33,a3a4,0.06795,-0.04987,0.11782
647,6r1/2nk4/4p3/3rP3/2R3B1/B5Pp/7P/6K1 w - - 1 42,6r1/2nk4/4p3/3rP3/2R5/B4BPp/7P/6K1 b - - 2 42,g4f3,-0.17169,-0.28949,0.11780000000000002
648,8/2N1pk2/p2p1np1/r2P4/2pK1P2/P1R4P/1P6/8 b - - 2 37,8/2Nnpk2/p2p2p1/r2P4/2pK1P2/P1R4P/1P6/8 w - - 3 38,f6d7,-0.41897,-0.53672,0.11774999999999997
649,8/7p/1r4p1/p1p1kp2/7P/PB1R1K2/8/8 b - - 4 47,8/7p/1r4p1/2p1kp2/p6P/PB1R1K2/8/8 w - - 0 48,a5a4,-0.21316,-0.33089,0.11773000000000003
651,8/5qpk/8/5pQp/2p4P/3n1PP1/3R2K1/8 w - - 2 60,8/5qpk/8/5pQp/2p4P/3n1PP1/4R1K1/8 b - - 3 60,d2e2,0.38136,0.49905,0.11769000000000002
650,r7/3P4/2p5/2p1kB2/p1P1Pp2/5K2/P4P2/8 w - - 2 44,r7/3P4/2p5/2p1kB2/p1P1Pp2/P4K2/5P2/8 b - - 0 44,a2a3,-0.14079,-0.25848,0.11768999999999999
653,8/pp4rR/2p1PkP1/8/2PPR3/1P1n2P1/K7/5r2 b - - 8 38,8/pp4rR/2p1PkP1/8/2PPR3/1P1n2P1/K4r2/8 w - - 9 39,f1f2,-0.4051,-0.52256,0.11746000000000001
652,4k2r/4b1pp/p3Q3/1b2P3/8/P7/6PP/7K w k - 0 31,4k2r/4b1pp/p3Q3/1b2P3/P7/8/6PP/7K b k - 0 31,a3a4,0.06749,-0.04987,0.11735999999999999
654,6rk/p7/3pN3/2pP1qPp/Pp6/1P3P2/3Q2K1/8 b - - 2 38,4r2k/p7/3pN3/2pP1qPp/Pp6/1P3P2/3Q2K1/8 w - - 3 39,g8e8,0.89998,0.78266,0.11731999999999998
657,6k1/ppp4p/8/P1b1NR2/8/8/1P1r1PPP/5K2 b - - 0 25,6k1/p1p4p/1p6/P1b1NR2/8/8/1P1r1PPP/5K2 w - - 0 26,b7b6,-0.27424,-0.39153,0.11729
655,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B1K1/8 w - - 7 45,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B3/5K2 b - - 8 45,g2f1,0.39947,0.28221,0.11725999999999998
656,4k3/5Rp1/2K4p/3Br3/8/8/8/8 w - - 1 46,4k3/R5p1/2K4p/3Br3/8/8/8/8 b - - 2 46,f7a7,0.44959,0.33248,0.11710999999999999
659,6k1/pp1q1rpp/3P4/3Q3P/5R2/8/P4PK1/8 w - - 1 42,6k1/pp1q1rpp/3P4/3Q3P/2R5/8/P4PK1/8 b - - 2 42,f4c4,0.73028,0.61328,0.11699999999999999
658,8/8/4k3/8/pBp2P2/8/1b1K4/8 b - - 6 57,8/8/8/5k2/pBp2P2/8/1b1K4/8 w - - 7 58,e6f5,0.48391,0.36695,0.11696000000000001
660,8/8/6pp/1p3p2/1Prkp2P/PR4P1/3K1P2/8 w - - 0 41,8/8/6pp/1p3p2/1Prkp2P/P5P1/3K1P2/1R6 b - - 1 41,b3b1,-0.41701,-0.53393,0.11692000000000002
661,r6k/5Rb1/8/2p4P/3p4/1P4P1/3B4/6K1 w - - 1 44,r6k/6b1/8/2p4P/3p4/1P3RP1/3B4/6K1 b - - 2 44,f7f3,0.5951,0.4782,0.11689999999999995
663,6r1/1n6/4n3/p1pk4/R4P1P/1PB1PK2/P7/8 b - - 2 41,8/1n6/4n3/p1pk4/R4P1P/1PB1PK2/P7/6r1 w - - 3 42,g8g1,-0.30047,-0.41726,0.11679
662,4n3/1p6/2p5/B2p1kp1/P2P4/4P1P1/1P6/7K w - - 1 42,4n3/1p6/2p5/B2p1kp1/P2P4/4P1P1/1P4K1/8 b - - 2 42,h1g2,-0.54224,-0.65898,0.11673999999999995
664,5R2/2p3pk/4R3/P1B2n2/3P1r1p/7K/1r6/8 w - - 7 52,5R2/2p3pk/8/P1B1Rn2/3P1r1p/7K/1r6/8 b - - 8 52,e6e5,-0.55984,-0.67652,0.11668
665,1R6/3k1p2/p3b1p1/r7/2p4p/P3RP2/1K4PP/8 w - - 4 44,8/3k1p2/p3b1p1/r7/1Rp4p/P3RP2/1K4PP/8 b - - 5 44,b8b4,0.39851,0.282,0.11651
666,7R/2r5/5p1P/1Rb3p1/1pp1k3/8/4K1P1/8 b - - 0 59,7R/2r5/5p1P/1Rb3p1/1p2k3/2p5/4K1P1/8 w - - 0 60,c4c3,-0.29185,-0.40827,0.11642000000000002
667,4r3/1p5p/p3k1p1/3pPp2/3Pn1P1/1PB1RR1P/1Pr2PK1/8 b - - 0 35,4r3/1p6/p3k1p1/3pPp1p/3Pn1P1/1PB1RR1P/1Pr2PK1/8 w - - 0 36,h7h5,0.30467,0.18827,0.1164
668,r5k1/5ppp/4p3/1B6/8/p3P3/Nn3PPP/4B1K1 b - - 1 26,1r4k1/5ppp/4p3/1B6/8/p3P3/Nn3PPP/4B1K1 w - - 2 27,a8b8,0.53233,0.41595,0.11637999999999998
669,5B2/8/6k1/p3pp2/1pn4P/2r3P1/P3RPK1/8 b - - 1 37,5B2/8/6k1/p3pp2/1pn4P/3r2P1/P3RPK1/8 w - - 2 38,c3d3,0.3971,0.28081,0.11629
670,5k2/N4pp1/7p/8/b1nP2P1/np5P/1R6/4B1K1 w - - 7 40,5k2/N4pp1/7p/8/bBnP2P1/np5P/1R6/6K1 b - - 8 40,e1b4,-0.51518,-0.3989,0.11628
671,4r3/1p2r3/p1p4p/2Pp1kp1/P2P3P/3KPP2/4R3/6R1 b - - 0 41,4r3/1p2r3/p1p4p/2Pp1k2/P2P3p/3KPP2/4R3/6R1 w - - 0 42,g5h4,-0.3284,-0.4446,0.11619999999999997
672,5r1k/6p1/8/ppp5/3rp3/3nN1P1/PPR2PKP/3R4 w - - 0 34,5r1k/6p1/8/ppp5/3rp3/3nN1P1/PPR2P1P/3R2K1 b - - 1 34,g2g1,-0.24234,-0.35839,0.11604999999999999
673,2r5/5p1k/2q2Pp1/p6p/P1pR3P/2Q3P1/5P1K/8 w - - 9 44,2r5/5p1k/2q2Pp1/p6p/P1p4P/2Q3P1/3R1P1K/8 b - - 10 44,d4d2,-0.47264,-0.58866,0.11601999999999996
674,8/3Q4/1p3qp1/p3p2k/4P2P/8/PP4K1/8 w - - 0 41,8/7Q/1p3qp1/p3p2k/4P2P/8/PP4K1/8 b - - 1 41,d7h7,-0.55873,-0.67472,0.11599000000000004
675,6r1/p5r1/1p1k1p1p/2pPpP2/P1P3PP/4K1R1/6R1/8 b - - 28 53,6r1/6r1/pp1k1p1p/2pPpP2/P1P3PP/4K1R1/6R1/8 w - - 0 54,a7a6,-0.27957,-0.39554,0.11597000000000002
676,2r2k2/5p2/6pp/3pRp2/3PbP2/1B5P/P5P1/6K1 w - - 1 33,2r2k2/5p2/6pp/3pRp2/3PbP2/1B5P/P4KP1/8 b - - 2 33,g1f2,-0.23472,-0.35061,0.11588999999999997
678,3rrk2/1b5p/3p4/p1p1PR2/1pP3p1/1P5P/P3R2K/1B6 b - - 0 48,3rr1k1/1b5p/3p4/p1p1PR2/1pP3p1/1P5P/P3R2K/1B6 w - - 1 49,f8g8,-0.2828,-0.39862,0.11581999999999998
679,5bk1/2p3pp/1pP2p2/r7/2RPN3/6P1/5P1P/6K1 w - - 1 38,5bk1/2p3pp/1pP2p2/r7/3PN3/2R3P1/5P1P/6K1 b - - 2 38,c4c3,-0.58081,-0.69636,0.11554999999999993
677,8/p1r2p2/5K2/6P1/7P/P7/1kp5/2R5 w - - 4 42,8/p1r2p2/5K2/6P1/7P/P7/1kp5/7R b - - 5 42,c1h1,-0.7503,-0.86577,0.11547000000000007
680,7r/bB3ppp/3kp3/PRnp4/1B6/4P3/4KPPP/8 b - - 0 27,7r/bB3p1p/3kp3/PRnp2p1/1B6/4P3/4KPPP/8 w - - 0 28,g7g5,-0.64776,-0.76322,0.11546000000000001
681,3r4/p4pk1/2pb3p/1p3b2/2pP1Np1/1PP3P1/P6P/R3R1K1 w - - 0 31,3r4/p4pk1/2pb3p/1p3b2/2PP1Np1/2P3P1/P6P/R3R1K1 b - - 0 31,b3c4,0.24668,0.13129,0.11539000000000002
682,1r6/5p1p/1n2p3/R4p2/1P1k4/5PP1/K6P/1R6 w - - 0 49,1r6/R4p1p/1n2p3/5p2/1P1k4/5PP1/K6P/1R6 b - - 1 49,a5a7,0.92343,0.80811,0.11531999999999998
683,8/p2k1p2/5p1p/7P/3K2P1/2p2P2/2P5/8 b - - 2 41,8/p3kp2/5p1p/7P/3K2P1/2p2P2/2P5/8 w - - 3 42,d7e7,-0.41966,-0.53492,0.11525999999999997
684,7r/5pk1/1Q3p2/4p2p/1P4P1/P4P1R/6PK/3q4 b - - 0 40,7r/5pk1/1Q3p2/4p2p/1P4P1/P4P1R/6PK/2q5 w - - 1 41,d1c1,-0.34423,-0.45944,0.11521000000000003
685,7k/1r1b2p1/1P3p1p/p1pPpP2/6PP/8/5N2/1R5K b - - 2 48,7k/1r1b2p1/1P3p1p/p2PpP2/2p3PP/8/5N2/1R5K w - - 0 49,c5c4,-0.54774,-0.66284,0.11509999999999998
686,8/5k2/R4p2/p1p2P2/2r5/2P3K1/8/8 b - - 3 50,8/6k1/R4p2/p1p2P2/2r5/2P3K1/8/8 w - - 4 51,f7g7,0.46555,0.58065,0.11509999999999998
687,8/N4kp1/1p5p/P3p3/1Pr2p2/4nP2/4PK1P/1R6 b - - 0 36,8/N4kp1/1p5p/P2np3/1Pr2p2/5P2/4PK1P/1R6 w - - 1 37,e3d5,-0.21921,-0.33425,0.11504
688,8/1p6/4bk2/2B3N1/4K1p1/1PP2p2/r5P1/3B4 w - - 2 41,8/1p6/4bk2/2B3N1/5Kp1/1PP2p2/r5P1/3B4 b - - 3 41,e4f4,0.19099,0.07599,0.11499999999999999
689,2r5/2PR3p/4p2k/4Npp1/1PP1nP2/4n3/6PP/6K1 w - - 2 33,2r5/2PR3p/4p2k/4NpP1/1PP1n3/4n3/6PP/6K1 b - - 0 33,f4g5,0.23895,0.12399,0.11495999999999999
690,8/8/p1nN4/P4KPk/8/8/3B2b1/8 b - - 10 71,8/8/p1nN4/P4KPk/8/8/3B4/5b2 w - - 11 72,g2f1,-0.46394,-0.57879,0.11485000000000001
691,8/8/4k1pp/3RN3/5KP1/7r/8/8 w - - 4 51,8/8/4k1pp/4N3/5KP1/3R3r/8/8 b - - 5 51,d5d3,0.32744,0.2126,0.11484
692,5rk1/p5p1/1p5B/5q1P/3Pp3/1N6/P5Q1/6K1 b - - 0 43,5rk1/p2q2p1/1p5B/7P/3Pp3/1N6/P5Q1/6K1 w - - 1 44,f5d7,0.49298,0.37815,0.11482999999999999
693,8/1p3k2/p1p5/P2p1pP1/1P1BnN1K/2P5/8/3b4 b - - 0 54,6k1/1p6/p1p5/P2p1pP1/1P1BnN1K/2P5/8/3b4 w - - 1 55,f7g8,-0.50939,-0.6242,0.11480999999999997
694,8/7p/6p1/3k1p2/PP2p3/2prP3/R3K1PP/8 w - - 5 38,8/7p/6p1/P2k1p2/1P2p3/2prP3/R3K1PP/8 b - - 0 38,a4a5,-0.48222,-0.597,0.11478
695,8/5p2/6k1/7p/4K3/6r1/8/5R2 w - - 2 43,8/5p2/6k1/7p/5K2/6r1/8/5R2 b - - 3 43,e4f4,-0.79606,-0.68129,0.11477000000000004
696,5K2/3P3R/k7/8/8/7p/8/4r3 b - - 2 58,5K2/3P3R/k7/8/8/7p/8/5r2 w - - 3 59,e1f1,-0.51535,-0.63004,0.11469000000000007
697,8/2p2r2/1pR5/p2P4/1P2B3/3K4/kb6/8 b - - 0 72,8/2p2r2/1pR5/3P4/1p2B3/3K4/kb6/8 w - - 0 73,a5b4,0.0263,-0.08839,0.11469
698,3n4/3k1p2/5Pp1/3B1bP1/1B6/1P2K3/8/8 w - - 5 55,3n4/3k1p2/5Pp1/3B1bP1/1B1K4/1P6/8/8 b - - 6 55,e3d4,0.62878,0.51412,0.11465999999999998
699,2k5/ppp3p1/6rp/2R2p2/4bP2/P3P1P1/1P2BK2/8 b - - 2 28,2k5/p1p3p1/1p4rp/2R2p2/4bP2/P3P1P1/1P2BK2/8 w - - 0 29,b7b6,0.65617,0.54156,0.11460999999999999
700,8/6k1/5pp1/Q6p/4qP1K/6PP/P7/8 w - - 1 44,8/6k1/5pp1/Q6p/4qPPK/7P/P7/8 b - - 0 44,g3g4,-0.79576,-0.91024,0.11448000000000003
701,3r4/8/p4k2/Pp1pRp2/1PbP1P2/5B2/3K4/8 b - - 5 56,7r/8/p4k2/Pp1pRp2/1PbP1P2/5B2/3K4/8 w - - 6 57,d8h8,-0.30362,-0.41809,0.11447000000000002
702,3r4/pp2k2p/2b1P3/8/P2pp2P/1P3K2/3R4/3R4 w - - 0 36,3r4/pp2k2p/2b1P3/8/P2pp2P/1P6/3RK3/3R4 b - - 1 36,f3e2,-0.32039,-0.43474,0.11435000000000001
703,r7/4k1p1/p1r1p3/1p1p2p1/2nP4/P1NKP3/1P4P1/1R5R w - - 0 28,r7/4k1p1/p1r1p3/1p1p2pR/2nP4/P1NKP3/1P4P1/1R6 b - - 1 28,h1h5,-0.63042,-0.74468,0.11426000000000003
704,8/8/1pk1pK2/5p2/P2R1P2/8/8/4r3 w - - 2 51,8/8/1pk1pK2/5p2/P4P2/8/3R4/4r3 b - - 3 51,d4d2,-0.47073,-0.58491,0.11418000000000006
705,r7/p1p2p2/Rnk2p1p/3p4/P1p3P1/5P1P/2P2K2/1R6 w - - 0 32,r7/p1p2p2/Rnk2p1p/3p4/P1p3P1/5P1P/2P2K2/4R3 b - - 1 32,b1e1,0.25331,0.13919,0.11411999999999997
706,8/3k4/8/8/p1r1pR2/P7/1P1K1P2/8 b - - 8 49,8/3k4/8/8/p2rpR2/P7/1P1K1P2/8 w - - 9 50,c4d4,-0.72416,-0.83825,0.11409000000000002
707,8/8/4k3/p1r2p2/3RpP1K/P6P/8/8 b - - 3 60,8/8/4k3/p4p2/3RpP1K/P6P/8/2r5 w - - 4 61,c5c1,0.51958,0.40558,0.11400000000000005
708,8/3Nk3/1p2pp2/bB3p2/p2P3p/4KP2/1P4PP/3b4 w - - 8 47,8/3Nk3/1p2pp2/bB3p2/p2P1P1p/4K3/1P4PP/3b4 b - - 0 47,f3f4,-0.51609,-0.63009,0.11399999999999999
709,8/6pp/1Knkp3/P4p2/1p2P3/1Pp2P1P/2P3P1/8 b - - 0 40,8/7p/1Knkp3/P4pp1/1p2P3/1Pp2P1P/2P3P1/8 w - - 0 41,g7g5,0.52054,0.40675,0.11379
710,8/1p6/4pk2/2P1n2P/4K3/6P1/B7/8 b - - 5 53,8/8/1p2pk2/2P1n2P/4K3/6P1/B7/8 w - - 0 54,b7b6,-0.40118,-0.51495,0.11377000000000004
